Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2016-05,Maine,10587.333333333334,10587.333333333334,1.0,0.2086021505376348,2.118279569892473,22.78494623655914,94.95698924731182,42101.0,23.0
2016-05,Maryland,16462.098684210527,16462.098684210527,1.0,0.25723684210526293,2.7434210526315788,23.25,96.88157894736842,42101.0,24.0
2016-05,Massachusetts,18421.86813186813,18421.86813186813,1.0,0.2807692307692303,3.0164835164835164,23.423076923076923,97.5989010989011,42101.0,25.0
2016-05,Michigan,21081.80215827338,21081.80215827338,1.0,0.44424460431654683,5.0647482014388485,23.827338129496404,99.2841726618705,42101.0,26.0
2016-05,Minnesota,23940.888372093024,23940.888372093024,1.0,0.3106976744186047,3.488372093023256,23.66046511627907,98.5953488372093,42101.0,27.0
2016-05,Mississippi,25368.0,25368.0,1.0,0.2741935483870968,2.903225806451613,23.774193548387096,99.06451612903226,42101.0,28.0
2016-05,Missouri,26076.666666666668,26076.666666666668,1.0,0.4150537634408599,4.806451612903226,23.892473118279568,99.55913978494624,42101.0,29.0
2016-05,Montana,26972.5,26972.5,3.0,0.21129032258064487,2.1129032258064515,23.56451612903226,98.19354838709677,42101.0,30.0
2016-05,Nebraska,27687.0,27687.0,1.0,0.29677419354838724,3.2096774193548385,24.0,100.0,42101.0,31.0
2016-05,Nevada,29312.0,29312.0,1.0,0.25714285714285784,2.806451612903226,23.649769585253456,98.54377880184332,42101.0,32.0
2016-05,New Hampshire,30941.32786885246,30941.32786885246,1.0,0.19180327868852448,1.9180327868852458,22.475409836065573,93.65573770491804,42101.0,33.0
2016-05,New Jersey,32778.63736263736,32778.63736263736,1.0,0.3785714285714286,4.291208791208791,23.857142857142858,99.4010989010989,42101.0,34.0
2016-05,New Mexico,34214.7868852459,34214.7868852459,1.0,0.19344262295081965,1.9344262295081966,23.081967213114755,96.18032786885246,42101.0,35.0
2016-05,New York,36239.71814671814,36239.71814671814,1.0,0.30540540540540434,3.3513513513513513,23.054054054054053,96.06177606177606,42101.0,36.0
2016-05,North Carolina,38148.0,38148.0,3.0,0.2693548387096774,2.8548387096774195,23.306451612903224,97.11290322580645,42101.0,37.0
2016-05,North Dakota,38882.0,38882.0,1.0,0.2000000000000001,2.0,23.387096774193548,97.45161290322581,42101.0,38.0
2016-05,Ohio,41402.099307159355,41402.099307159355,1.0,0.380600461893764,4.258660508083141,23.681293302540414,98.6743648960739,42101.0,39.0
2016-05,Oklahoma,44658.5,44658.5,1.0,0.31129032258064543,3.403225806451613,23.637096774193548,98.49193548387096,42101.0,40.0
2016-05,Oregon,45700.08474576271,45700.08474576271,1.0,0.316949152542373,3.4915254237288136,23.71186440677966,98.79661016949153,42101.0,41.0
2016-05,Pennsylvania,48016.097345132745,48016.097345132745,1.0855457227138643,0.34955752212389407,3.9292035398230087,23.71976401179941,98.83775811209439,42101.0,42.0
2016-05,Rhode Island,50362.0,50362.0,1.0,0.43709677419354825,4.870967741935484,22.822580645161292,95.11290322580645,42101.0,44.0
2016-05,South Carolina,77011.5,77011.5,1.0,0.1678571428571429,1.6785714285714286,22.821428571428573,95.10714285714286,42101.0,45.0
2016-05,South Dakota,77348.0,77348.0,3.0,0.2612903225806452,2.7419354838709675,23.774193548387096,99.06451612903226,42101.0,46.0
2016-05,Tennessee,78424.66025641025,78424.66025641025,1.0,0.3365384615384616,3.769230769230769,23.615384615384617,98.3974358974359,42101.0,47.0
2016-05,Texas,81626.85964912281,81626.85964912281,1.3107769423558897,0.34912280701754483,3.919799498746867,23.335839598997495,97.24561403508773,42101.0,48.0
2016-05,Utah,84341.5,84341.5,1.0,0.4774193548387096,5.274193548387097,23.838709677419356,99.3225806451613,42101.0,49.0
2016-05,Vermont,85218.0,85218.0,1.0,0.21505376344086025,2.2580645161290325,23.408602150537636,97.53763440860214,42101.0,50.0
2016-05,Virginia,86962.04608294931,86962.04608294931,1.0,0.27465437788018426,3.0230414746543777,23.451612903225808,97.71889400921658,42101.0,51.0
2016-05,Washington,88824.69421487603,88824.69421487603,1.487603305785124,0.3603305785123965,4.099173553719008,23.041322314049587,96.00826446280992,42101.0,53.0
2016-05,West Virginia,89857.66666666667,89857.66666666667,1.0,0.3634408602150538,4.118279569892473,23.655913978494624,98.58064516129032,42101.0,54.0
2016-05,Wisconsin,90735.0,90735.0,1.0,0.31612903225806455,3.596774193548387,23.903225806451612,99.59677419354838,42101.0,55.0
2016-05,Wyoming,94595.76470588235,94595.76470588235,1.0,0.12352941176470597,1.2352941176470589,18.41176470588235,76.82352941176471,42101.0,56.0
2016-06,Alabama,492.8333333333333,492.8333333333333,1.3333333333333333,0.4822222222222223,5.544444444444444,22.544444444444444,93.96666666666667,42101.0,1.0
2016-06,Alaska,1369.5,1369.5,1.0,0.2200000000000001,2.2333333333333334,23.8,99.16666666666667,42101.0,2.0
2016-06,Arizona,13581.004385964912,13581.004385964912,1.0,0.35964912280701716,4.074561403508772,23.69736842105263,98.73684210526316,42101.0,4.0
2016-06,Arkansas,31516.5,31516.5,2.0,0.29666666666666663,3.066666666666667,23.7,98.76666666666667,42101.0,5.0
2016-06,California,63935.436500470365,63935.436500470365,1.5221072436500471,0.3199435559736629,3.5244590780809033,23.30244590780809,97.10677328316086,42101.0,6.0
